แคลิฟอร์เนียม	kʰ ɛː . l i 3 . f ɔː . n i a̯ m 2
แคลเซียม	kʰ ɛː l . s i a̯ m 2
แคว	kʰ w ɛː
แคว้น	kʰ w ɛː n 3
แคะ	kʰ ɛ ʔ 3
แคเมอรูน	kʰ ɛː . m ɤː . r uː n
แค่	kʰ ɛː 2
แค้น	kʰ ɛː n 3
แค้นใจ	kʰ ɛː n 3 . t͡ɕ a j
แงะ	ŋ ɛ ʔ 3
แง่	ŋ ɛː 2
แง่มุม	ŋ ɛː 2 . m u m
แง้ม	ŋ ɛː m 3
แจก	t͡ɕ ɛː k̚ 1
แจกจ่าย	t͡ɕ ɛː k̚ 1 . t͡ɕ aː j 1
แจกัน	t͡ɕ ɛː . k a n
แจง	t͡ɕ ɛː ŋ
แจว	t͡ɕ ɛː w
แจ็กเก็ต	t͡ɕ ɛ k̚ 1 . k e t̚ 1
แจ็ค	c ɛ k 1
แจ่ม	t͡ɕ ɛ m 1
แจ่มใส	t͡ɕ ɛ m 1 . s a j 4
แจ้ง	t͡ɕ ɛː ŋ 2
แจ้งความ	t͡ɕ ɛː ŋ 2 . kʰ w aː m
แจ๋ว	t͡ɕ ɛ w 4
แฉ	t͡ɕʰ ɛː 4
แฉก	t͡ɕʰ ɛː k̚ 1
แฉะ	t͡ɕʰ ɛ ʔ 1
แช	c ɛː
แชนแนล	c ɛː n . n ɛː n
แชมพู	t͡ɕʰ ɛː m . pʰ uː
แช่	t͡ɕʰ ɛː 2
แช่ง	t͡ɕʰ ɛ ŋ 2
แช่เย็น	t͡ɕʰ ɛː 2 . j e n
แช่แข็ง	t͡ɕʰ ɛː 2 . kʰ ɛ ŋ 4
แซ	s ɛː
แซง	s ɛː ŋ
แซด	s ɛ t̚ 3
แซนด์วิช	s ɛː n . w i t̚ 3
แซม	s ɛː m
แซมเบีย	s ɛː m . b i a̯
แซว	s ɛ w
แซะ	s ɛ ʔ 3
แซ่	s ɛː 2
แซ่บ	s ɛ p̚ 2
แด	d ɛː
แดก	d ɛː k̚ 1
แดกดัน	d ɛː k̚ 1 . d a n
แดง	d ɛː ŋ
แดด	d ɛː t̚ 1
แดน	d ɛː n
แดนซ์	d ɛː n
แดนเซอร์	d ɛː n 3 . s ɤː 2
แดมป์	d ɛː m
แด่	d ɛː 1
แตก	t ɛː k̚ 1
แตกต่าง	t ɛː k̚ 1 . t aː ŋ 1
แตกหน่อ	t ɛː k̚ 1 . n ɔː 1
แตง	t ɛː ŋ
แตงกวา	t ɛː ŋ . k w aː
แตงโม	t ɛː ŋ . m oː
แตด	t ɛː t̚ 1
แตน	t ɛː n
แตร	t r ɛː
แตสเซียมเฟอ	t ɛː t 1 . s iː a m . f ɤː
แตะ	t ɛ ʔ 1
แตะต้อง	t ɛ ʔ 1 . t ɔ ŋ 2
แต่	t ɛː 1
แต่กระนั้น	t ɛː 1 . k r a 1 . n a n 3
แต่ก่อน	t ɛː 1 . k ɔː n 1
แต่ง	t ɛ ŋ 1
แต่งงาน	t ɛ ŋ 1 . ŋ aː n
แต่งตัว	t ɛ ŋ 1 . t u a̯
แต่งตั้ง	t ɛ ŋ 1 . t a ŋ 2
แต่งหน้า	t ɛ ŋ 1 . n aː 2
แต่ต้น	t ɛː 1 . t o n 2
แต่ประการใด	t ɛː 1 . p r a 1 . k aː n . d a j
แต่ละ	t ɛː 1 . l a ʔ 3
แต่ละคน	t ɛː 1 . l a 3 . kʰ o n
แต่ละครั้ง	t ɛː 1 . l a 3 . kʰ r a ŋ 3
แต่ละวัน	t ɛː 1 . l a 3 . w a n
แต่ว่า	t ɛː 1 . w aː 2
แต่อย่างใด	t ɛː 1 . j aː ŋ 1 . d a j
แต่เดิม	t ɛː 1 . d ɤː m
แต่เพียง	t ɛː 1 . pʰ iː a ŋ
แต้จิ๋ว	t ɛː 2 . t͡ɕ i w 4
แต้ม	t ɛː m 2
แต๊ะอั๋ง	t ɛ ʔ 3 . ʔ a ŋ 4
แต๊ะเอีย	t ɛ ʔ 3 . ʔ i a̯
แต๋ว	t ɛ w 4
แถน	tʰ ɛː n 4
แถบ	tʰ ɛː p̚ 1
แถม	tʰ ɛː m 4
แถลง	tʰ a 1 . l ɛː ŋ 4
แถลงการณ์	tʰ a 1 . l ɛː ŋ 4 . k aː n
แถว	tʰ ɛ w 4
แทง	tʰ ɛː ŋ
แทตย์	tʰ ɛː t̚ 2
แทน	tʰ ɛː n
แทนซาเนีย	tʰ ɛː n . s aː . n i a̯
แทนทาลัม	tʰ ɛː n . tʰ aː . l a m 2
แทนที่	tʰ ɛː n . tʰ iː 2
แทนที่จะ	tʰ ɛː n . tʰ iː 2 . c a 1
แทบ	tʰ ɛː p̚ 2
แทรก	s ɛː k̚ 2
แทรกเตอร์	tʰ r ɛ k̚ 3 . t ɤː 2
แทรกแซง	s ɛː k̚ 2 . s ɛː ŋ
แทลเลียม	tʰ ɛː l . l i a̯ m 2
แทะ	tʰ ɛ ʔ 3
แทะโลม	tʰ ɛ ʔ 3 . l oː m
แท็ก	tʰ ɛ k̚ 1
แท็กซี่	tʰ ɛ k̚ 3 . s iː 2
แท่ง	tʰ ɛ ŋ 2
แท่น	tʰ ɛ n 2
แท่นบูชา	tʰ ɛː n 2 . b uː . t͡ɕʰ aː
แท้	tʰ ɛː 3
แท้ง	tʰ ɛː ŋ 3
แท้จริง	tʰ ɛː 3 . t͡ɕ i ŋ
แท้ที่จริง	tʰ ɛː 3 . tʰ iː 2 . c i ŋ
แน	n ɛː
แนน	n ɛː n
แนบ	n ɛː p̚ 2
แนบท้าย	n ɛː p 2 . tʰ aː j 3
แนว	n ɛː w
แนวความคิด	n ɛː w . kʰ w aː m . kʰ i t̚ 3
แนวคิด	n ɛː w . kʰ i t̚ 3
แนวดิ่ง	n ɛː w . d i ŋ 1
แนวตรง	n ɛː w . t r o ŋ
แนวตั้ง	n ɛː w . t a ŋ 2
แนวทาง	n ɛː w . tʰ aː ŋ
แนวนอน	n ɛː w . n ɔː n
แนวเขต	n ɛː w . kʰ eː t 1
แนวโน้ม	n ɛː w . n oː m 3
แนะ	n ɛ ʔ 3
แนะนำ	n ɛ ʔ 3 . n a m
แน่	n ɛː 2
แน่ชัด	n ɛː 2 . t͡ɕʰ a t̚ 3
แน่น	n ɛ n 2
แน่นอน	n ɛː 2 . n ɔː n
แน่ว	n ɛ w 2
แน่วแน่	n ɛː w 2 . n ɛː 2
แน่แก่ใจ	n ɛː 2 . k ɛː 1 . t͡ɕ a j
แน่ใจ	n ɛː 2 . t͡ɕ a j
แบ	b ɛː
แบก	b ɛː k̚ 1
แบคทีเรีย	b ɛ k̚ 1 . tʰ iː . r i a̯
แบงก์	b ɛ ŋ 3
แบงค์	b ɛ ŋ 3
แบต	b ɛ t̚ 1
แบตเตอรี่	b ɛ t̚ 1 . t ɤː . r iː 2
แบน	b ɛː n
แบนด์	b ɛː n
แบนโจ	b ɛː n . t͡ɕ oː
แบบ	b ɛː p̚ 1
แบบจำลอง	b ɛː p̚ 1 . t͡ɕ a m . l ɔː ŋ
แบบฉบับ	b ɛː p̚ 1 . t͡ɕʰ a 1 . b a p̚ 1
แบบทดสอบ	b ɛː p 1 . tʰ o t 3 . s ɔː p 1
แบบนี้	b ɛː p 1 . n iː 3
แบบฝึกหัด	b ɛː p̚ 1 . f ɯ k̚ 1 . h a t̚ 1
แบบฟอร์ม	b ɛː p̚ 1 . f ɔː m
แบบสร้าง	b ɛː p 1 . s aː ŋ 2
แบบสอบถาม	b ɛː p̚ 1 . s ɔː p̚ 1 . tʰ aː m 4
แบบเรียน	b ɛː p 1 . r iː a n
แบบแปลน	b ɛː p̚ 1 . p l ɛː n
แบบแผน	b ɛː p̚ 1 . pʰ ɛː n 4
แบเรียม	b ɛː . r i a̯ m 2
แบ็คอัพ	b ɛ k 1 . ʔ a p 1
แบ่ง	b ɛ ŋ 1
แบ่งกลุ่ม	b ɛ ŋ 1 . k l u m 1
แบ่งปัน	b ɛ ŋ 1 . p a n
แบ่งเวลา	b ɛ ŋ 1 . w eː . l aː
แบ่งแยก	b ɛ ŋ 1 . j ɛː k̚ 2
แป	p ɛː
แปด	p ɛː t̚ 1
แปดสิบ	p ɛː t̚ 1 . s i p̚ 1
แปดเหลี่ยม	p ɛː t̚ 1 . l i a̯ m 1
แปร	p r ɛː
แปรง	p r ɛː ŋ
แปรงสีฟัน	p r ɛː ŋ . s iː 4 . f a n
แปรปรวน	p r ɛː . p r u a̯ n
แปรพักตร์	p r ɛː . pʰ a k̚ 3
แปรรูป	p r ɛː . r uː p̚ 2
แปรอักษร	p r ɛː . ʔ a k̚ 1 . s ɔː n 4
แปรเปลี่ยน	p r ɛː . p l iː a n 1
แปล	p l ɛː
แปลก	p l ɛː k̚ 1
แปลกใจ	p l ɛː k̚ 1 . t͡ɕ a j
แปลง	p l ɛː ŋ
แปลน	p l ɛː n
แปะ	p ɛ ʔ 1
แปะก๊วย	p ɛ ʔ 1 . k u a̯ j 3
แป้ก	p ɛ k̚ 2
แป้ง	p ɛː ŋ 2
แป้งมัน	p ɛː ŋ 2 . m a n
แป้น	p ɛ n 2
แป้นพิมพ์	p ɛ n 2 . pʰ i m
แผง	pʰ ɛː ŋ 4
แผงคอ	pʰ ɛː ŋ 4 . kʰ ɔː
แผด	pʰ ɛː t̚ 1
แผน	pʰ ɛː n 4
แผนก	pʰ a 1 . n ɛː k̚ 1
แผนการ	pʰ ɛː n 4 . k aː n
แผนงาน	pʰ ɛː n 4 . ŋ aː n
แผนที่	pʰ ɛː n 4 . tʰ iː 2
แผนผัง	pʰ ɛː n 4 . pʰ a ŋ 4
แผนภาพ	pʰ ɛː n 4 . pʰ aː p 2
แผนภูมิ	pʰ ɛː n 4 . pʰ uː m
แผนแม่บท	pʰ ɛː n 4 . m ɛː 2 . b o t 1
แผล	pʰ l ɛː 4
แผลง	pʰ l ɛː ŋ 4
แผลฉกรรจ์	pʰ l ɛː 4 . t͡ɕʰ a 1 . k a n
แผลเก่า	pʰ l ɛː 4 . k a w 1
แผลเป็น	pʰ l ɛː 4 . p e n
แผ่	pʰ ɛː 1
แผ่น	pʰ ɛ n 1
แผ่นดิน	pʰ ɛ n 1 . d i n
แผ่นดินไหว	pʰ ɛ n 1 . d i n . w a j 4
แผ่นพับ	pʰ ɛ n 1 . pʰ a p̚ 3
แผ่นเสียง	pʰ ɛː n 1 . s i a̯ ŋ 4
แผ่รังสี	pʰ ɛː 1 . r a ŋ . s iː 4
แผ่ว	pʰ ɛ w 1
แผ่ออก	pʰ ɛː 1 . ʔ ɔː k 1
แผ้ว	pʰ ɛ w 2
แฝง	f ɛː ŋ 4
แฝงเร้น	f ɛː ŋ 4 . r eː n 3
แฝด	f ɛː t̚ 1
แพ	pʰ ɛː
แพง	pʰ ɛː ŋ
แพทยศาสตร์	pʰ ɛː t̚ 2 . tʰ a 3 . j a 3 . s aː t̚ 1
แพทย์	pʰ ɛː t̚ 2
แพทย์ศาสตร์	pʰ ɛː t 2 . s aː t 1
แพนงเชิง	pʰ a 3 . n ɛː ŋ . t͡ɕʰ ɤː ŋ
แพนด้า	pʰ ɛː n . d aː 2
แพร	pʰ r ɛː
แพรว	pʰ r ɛː w
แพร่	pʰ r ɛː 2
แพร่กระจาย	pʰ r ɛː 2 . k r a 1 . c aː j
แพร่ง	pʰ r ɛ ŋ 2
แพร่พันธุ์	pʰ r ɛː 2 . pʰ a n
แพร่หลาย	pʰ r ɛː 2 . l aː j 4
แพลทินัม	pʰ l ɛː . tʰ i 3 . n a m 2
แพละโลม	pʰ l ɛ ʔ 3 . l oː m
แพลเลเดียม	pʰ ɛː l . l eː . d i a̯ m 2
แพศยา	pʰ ɛː t̚ 2 . s a 1 . j aː 4
แพะ	pʰ ɛ ʔ 3
แพะรับบาป	pʰ ɛ ʔ 3 . r a p̚ 3 . b aː p̚ 1
แพ็ค	pʰ ɛ k 3
แพ้	pʰ ɛː 3
แฟ	f ɛː
แฟกซ์	f ɛ k̚ 1
แฟคทอ	f ɛː k 2 . tʰ ɔː
แฟชั่น	f ɛː . t͡ɕʰ a n 2
แฟน	f ɛː n
แฟบ	f ɛː p̚ 2
แฟรงก์เฟิร์ต	f r ɛ ŋ 3 . f ɤː t̚ 1
แฟรนเซียม	f r ɛ n . s i a̯ m 2
แฟล	f ɛː n
แฟ็กซ์	f ɛ k̚ 1
แฟ้บ	f ɛ p̚ 3
แฟ้ม	f ɛː m 3
แฟ้มข้อมูล	f ɛː m 3 . kʰ ɔː 2 . m uː n
แมก	m ɛː k 2
แมกนีเซียม	m ɛ k̚ 3 . n iː . s i a̯ m 2
แมค	m ɛː k 2
แมง	m ɛː ŋ
แมงกะพรุน	m ɛː ŋ . k a 1 . pʰ r u n
แมงกานีส	m ɛː ŋ . k aː . n iː s 3
แมงดา	m ɛː ŋ . d aː
แมงมุม	m ɛː ŋ . m u m
แมงลัก	m ɛː ŋ . l a k̚ 3
แมน	m ɛː n
แมนจูเรีย	m ɛː n . t͡ɕ uː . r i a̯
แมริแลนด์	m ɛː . r i 3 . l ɛː n
แมลง	m a 3 . l ɛː ŋ
แมลงปอ	m a 3 . l ɛː ŋ . p ɔː
แมลงปีกแข็ง	m a 3 . l ɛː ŋ . p iː k̚ 1 . kʰ ɛ ŋ 4
แมลงวัน	m a 3 . l ɛː ŋ . w a n
แมว	m ɛː w
แมวน้ำ	m ɛː w . n aː m 3
แมวป่า	m ɛː w . p aː 1
แมวมอง	m ɛː w . m ɔː ŋ
แมวเซา	m ɛː w . s a w
แมสซาชูเซตส์	m ɛ t̚ 3 . s aː . t͡ɕʰ uː . s eː t̚ 1
แม็ก	m ɛ k 3
แม็กนีเซียม	m ɛ k̚ 3 . n iː . s i a̯ m 2
แม่	m ɛː 2
แม่กุญแจ	m ɛː 2 . k u n . t͡ɕ ɛː
แม่ครัว	m ɛː 2 . kʰ r u a̯
แม่ค้า	m ɛː 2 . kʰ aː 3
แม่ชี	m ɛː 2 . t͡ɕʰ iː
แม่ซื้อ	m ɛː 2 . s ɯː 3
แม่น	m ɛ n 2
แม่นม	m ɛː 2 . n o m
แม่นยำ	m ɛ n 2 . j a m
แม่นาง	m ɛː 2 . n aː ŋ
แม่น้ำ	m ɛː 2 . n aː m 3
แม่บท	m ɛː 2 . b o t̚ 1
แม่บ้าน	m ɛː 2 . b aː n 2
แม่ผัว	m ɛː 2 . pʰ u a̯ 4
แม่พิมพ์	m ɛː 2 . pʰ i m
แม่มด	m ɛː 2 . m o t̚ 3
แม่ม่าย	m ɛː 2 . m aː j 2
แม่ยาย	m ɛː 2 . j aː j
แม่สื่อ	m ɛː 2 . s ɯː 1
แม่หม้าย	m ɛː 2 . m aː j 2
แม่อยู่หัว	m ɛː 2 . j uː 1 . h u a̯ 4
แม่ฮ่องสอน	m ɛː 2 . h ɔ ŋ 2 . s ɔː n 4
แม่เบี้ย	m ɛː 2 . b i a̯ 2
แม่เลี้ยง	m ɛː 2 . l i a̯ ŋ 3
แม่เล้า	m ɛː 2 . l a w 3
แม่เหล็ก	m ɛː 2 . l e k̚ 1
แม่แรง	m ɛː 2 . r ɛː ŋ
แม่ไม้	m ɛː 2 . m aː j 3
แม้	m ɛː 3
แม้กระทั่ง	m ɛː 3 . k r a 1 . tʰ a ŋ 2
แม้ว	m ɛ w 3
แม้ว่า	m ɛː 3 . w aː 2
แม้แต่	m ɛː 3 . t ɛː 1
แยก	j ɛː k̚ 2
แยกกัน	j ɛː k 2 . k a n
แยกตัว	j ɛː k 2 . t uː a
แยกส่วน	j ɛː k 2 . s uː a n 1
แยกแยะ	j ɛː k 2 . j ɛ 3
แยบยล	j ɛː p̚ 2 . j o n
แยม	j ɛː m
แย่	j ɛː 2
แย่ง	j ɛː ŋ 2
แย้	j ɛː 3
แย้ง	j ɛː ŋ 3
แย้ม	j ɛː m 3
แร	r ɛː
แรก	r ɛː k̚ 2
แรคคูน	r ɛ k̚ 3 . kʰ uː n
แรง	r ɛː ŋ
แรงกดดัน	r ɛː ŋ . k o t̚ 1 . d a n
แรงกาย	r ɛː ŋ . k aː j
แรงงาน	r ɛː ŋ . ŋ aː n
แรงจูงใจ	r ɛː ŋ . t͡ɕ uː ŋ . t͡ɕ a j
แรงดัน	r ɛː ŋ . d a n
แรงดึงดูด	r ɛː ŋ . d ɯ ŋ . d uː t̚ 1
แรงบันดาลใจ	r ɛː ŋ . b a n . d aː n . t͡ɕ a j
แรงม้า	r ɛː ŋ . m aː 3
แรงหนีศูนย์กลาง	r ɛː ŋ . n iː 4 . s uː n 4 . k l aː ŋ
แรงเคลื่อนไฟฟ้า	r ɛː ŋ . kʰ l ɯ a̯ n 2 . f a j . f aː 3
แรงเสียดทาน	r ɛː ŋ . s i a̯ t̚ 1 . tʰ aː n
แรงโน้มถ่วง	r ɛː ŋ . n oː m 3 . tʰ u a̯ ŋ 1
แรงใจ	r ɛː ŋ . c a j
แรด	r ɛ t̚ 2
แรม	r ɛː m
แรเงา	r ɛː . ŋ a w
แร่	r ɛː 2
แร้ง	r ɛː ŋ 3
แล	l ɛː
แลก	l ɛː k̚ 2
แลกเปลี่ยน	l ɛː k̚ 2 . p l i a̯ n 1
แลคโตส	l ɛː . kʰ a 3 . t oː t 1
แลดู	l ɛː . d uː
แลน	l ɛː n
แลนทานัม	l ɛː n . tʰ aː . n a m 2
แลมบ์ดา	l ɛː m . d aː 2
และ	l ɛ ʔ 3
แล็บ	l ɛ p̚ 1
แล่	l ɛː 2
แล่น	l ɛ n 2
แล้	l ɛː 3
แล้ง	l ɛː ŋ 3
แล้ว	l ɛː w 3
แล้วก็	l ɛː w 3 . k ɔː 2
แล้วจึง	l ɛː w 3 . t͡ɕ ɯ ŋ
แล้วเสร็จ	l ɛː w 3 . s e t̚ 1
แล้วไป	l ɛː w 3 . p a j
แวด	w ɛː t̚ 2
แวดล้อม	w ɛː t̚ 2 . l ɔː m 3
แวดวง	w ɛː t̚ 2 . w o ŋ
แวน	w ɛː n
แวมไพร์	w ɛ m . pʰ aː j
แวว	w ɛː w
แวววาว	w ɛː w . w aː w
แวะ	w ɛ ʔ 3
แวเต๊ะ	w ɛː . t e 3
แว่น	w ɛ n 2
แว่นกันแดด	w ɛ n 2 . k a n . d ɛː t̚ 1
แว่นขยาย	w ɛ n 2 . kʰ a 1 . j aː j 4
แว่นตา	w ɛ n 2 . t aː
แว่ว	w ɛ w 2
แว้ง	w ɛː ŋ 3
แส	s ɛː 4
แสก	s ɛː k̚ 1
แสง	s ɛː ŋ 4
แสงสว่าง	s ɛː ŋ 4 . s a 1 . w aː ŋ 1
แสงอาทิตย์	s ɛː ŋ 4 . ʔ aː . tʰ i t 3
แสด	s ɛː t̚ 1
แสดง	s a 1 . d ɛː ŋ
แสดงค่า	s a 1 . d ɛː ŋ . kʰ aː 2
แสดงถึง	s a 1 . d ɛː ŋ . tʰ ɯ ŋ 4
แสดงผล	s a 1 . d ɛː ŋ . pʰ o n 4
แสดงว่า	s a 1 . d ɛː ŋ . w aː 2
แสดงออก	s a 1 . d ɛː ŋ . ʔ ɔː k̚ 1
แสดงให้เห็น	s a 1 . d ɛː ŋ . h a j 2 . h e n 4
แสตมป์	s a 1 . t ɛː m
แสน	s ɛː n 4
แสบ	s ɛː p̚ 1
แสร้ง	s ɛː ŋ 2
แสร้งว่า	s ɛː ŋ 2 . w aː 2
แสลง	s a 1 . l ɛː ŋ 4
แสวง	s a 1 . w ɛː ŋ 4
แสะ	s ɛ ʔ 1
แส้	s ɛː 2
แห	h ɛː 4
แหก	h ɛː k̚ 1
แหกขี้ตา	h ɛː k̚ 1 . kʰ iː 2 . t aː
แหกคอก	h ɛː k̚ 1 . kʰ ɔː k̚ 2
แหกตา	h ɛː k̚ 1 . t aː
แหกปาก	h ɛː k̚ 1 . p aː k̚ 1
แหงน	ŋ ɛː n 4
แหน	h ɛː n 4
แหนบ	n ɛː p̚ 1
แหนม	n ɛː m 4
แหบ	h ɛː p̚ 1
แหม่ม	m ɛ m 1
แหย่	j ɛː 1
แหลก	l ɛː k̚ 1
แหลม	l ɛː m 4
แหล่	l ɛː 1
แหล่ง	l ɛ ŋ 1
แหล่งกำเนิด	l ɛ ŋ 1 . k a m . n ɤː t 1
แหล่งข้อมูล	l ɛ ŋ 1 . kʰ ɔː 2 . m uː n
แหล่งน้ำ	l ɛ ŋ 1 . n aː m 3
แหวก	w ɛː k̚ 1
แหวกว่าย	w ɛː k̚ 1 . w aː j 2
แหวน	w ɛː n 4
แหวะ	w ɛ ʔ 1
แหะ	h ɛ ʔ 1
แห่	h ɛː 1
แห่ง	h ɛ ŋ 1
แห่งชาติ	h ɛ ŋ 1 . t͡ɕʰ aː t̚ 2
แห่แหน	h ɛː 1 . h ɛː n 4
แห้ง	h ɛː ŋ 2
แอ	ʔ ɛː
แอก	ʔ ɛː k̚ 1
แอกทิเนียม	ʔ ɛ k̚ 3 . tʰ i 3 . n i a̯ m 2
แองโกลา	ʔ ɛ ŋ . k oː . l aː 2
แอดเดรส	ʔ ɛː t 1 . d a 1 . r eː t 1
แอนตาร์กติกา	ʔ ɛ n . t aː k̚ 3 . t i 1 . k aː 2
แอนติบอดี	ʔ ɛː n . t i 1 . b ɔː . d iː 2
แอบ	ʔ ɛː p̚ 1
แอปเปิล	ʔ ɛ p̚ 3 . p ɤ n 2
แอปเปิ้ล	ʔ ɛ p̚ 3 . p ɤ n 2
แอฟริกา	ʔ ɛ p̚ 3 . f r i 3 . k aː
แอฟริกาใต้	ʔ ɛː p̚ 3 . f r i 3 . k aː . t aː j 2
แอมบาสซาเดอร์	ʔ ɛː m . b aː s 3 . s aː . d ɤː
แอริโซนา	ʔ ɛː . r i 3 . s oː . n aː 2
แอร์	ʔ ɛː
แอล	ʔ ɛː l
แอลกอฮอล์	ʔ ɛ n . k ɔː . h ɔː
แอลจีเรีย	ʔ ɛː l . t͡ɕ iː . r i a̯
แอลฟา	ʔ ɛː l . f aː 2
แอลเบเนีย	ʔ ɛ l . b eː . n i a̯
แอสทาทีน	ʔ ɛː s 3 . tʰ aː . tʰ iː n
แอสเซมบลี	ʔ ɛː t 1 . s eː m . b l iː
แอสไพริน	ʔ ɛː s 3 . pʰ a j . r i n
แออัด	ʔ ɛː . ʔ a t̚ 1
แอโนด	ʔ ɛː . n oː t 2
แอ่ง	ʔ ɛ ŋ 1
แอ่น	ʔ ɛ n 1
แอ๊บแบ๊ว	ʔ ɛ p̚ 3 . b ɛː w 3
แฮฟเนียม	h ɛː f 3 . n i a̯ m 2
แฮม	h ɛ m
แฮมสเตอร์	h ɛ m . s a 1 . t ɤː 1
แฮมเบอร์เกอร์	h ɛ m . b ɤː . k ɤː 2
แฮ็กเกอร์	h ɛ k̚ 3 . k ɤː 2
โก	k oː
โกง	k oː ŋ
โกงกาง	k oː ŋ . k aː ŋ
โกฏิ	k oː t̚ 1
โกดัง	k oː . d a ŋ
โกตดิวัวร์	k oː t̚ 3 . d i 1 . w u a̯
โกน	k oː n
โกย	k oː j
โกรต๋น	k r oː . t o n 4
โกรธ	k r oː t̚ 1
โกร่ง	k r oː ŋ 1
โกลน	k l oː n
โกศ	k oː t̚ 1
โกหก	k oː . h o k̚ 1
โกเมน	k oː . m eː n
โกโก้	k oː . k oː 2
โก่ง	k oː ŋ 1
โข	kʰ oː 4
โขก	kʰ oː k̚ 1
โขง	kʰ oː ŋ 4
โขด	kʰ oː t̚ 1
โขน	kʰ oː n 4
โขยง	kʰ a 1 . j oː ŋ 4
โขลง	kʰ l oː ŋ 4
โค	kʰ oː
โคก	kʰ oː k̚ 2
โคจร	kʰ oː . t͡ɕ ɔː n
โคตร	kʰ oː t̚ 2
โคตรเหง้า	kʰ oː t̚ 2 . ŋ a w 2
โคน	kʰ oː n
โคบอลต์	kʰ oː . b ɔ l 3
โคม	kʰ oː m
โคมระย้า	kʰ oː m . r a 3 . j aː 3
โคมลอย	kʰ oː m . l ɔː j
โคมูตร	kʰ oː . m uː t̚ 2
โคมเขียว	kʰ oː m . kʰ i a̯ w 4
โคมไฟ	kʰ oː m . f a j
โคม่า	kʰ oː . m aː 2
โครง	kʰ r oː ŋ
โครงกระดูก	kʰ r oː ŋ . k r a 1 . d uː k̚ 1
โครงการ	kʰ r oː ŋ . k aː n
โครงการนำร่อง	kʰ r oː ŋ . k aː n . n a m . r ɔː ŋ 2
โครงการวิจัย	kʰ r oː ŋ . k aː n . w i 3 . c a j
โครงงาน	kʰ r oː ŋ . ŋ aː n
โครงร่าง	kʰ r oː ŋ . r aː ŋ 2
โครงสร้าง	kʰ r oː ŋ . s aː ŋ 2
โครงสร้างพื้นฐาน	kʰ r oː ŋ . s aː ŋ 2 . pʰ ɯː n 3 . tʰ aː n 4
โครงเรื่อง	kʰ r oː ŋ . r ɯ a̯ ŋ 2
โครม	kʰ r oː m
โคราช	kʰ oː . r aː t̚ 2
โครเมียม	kʰ r oː . m i a̯ m 2
โครเอเชีย	kʰ r oː . ʔ eː . t͡ɕʰ i a̯
โครโมโซม	kʰ r oː . m oː . s oː m
โคร่ง	kʰ r oː ŋ 2
โคลน	kʰ l oː n
โคลอมเบีย	kʰ oː . l ɔ m . b i a̯
โคลีน	kʰ oː . l iː n
โคล่า	kʰ oː . l aː 2
โควตา	kʰ w oː . t aː 2
โคอาลา	kʰ oː . ʔ aː . l aː 2
โคเคน	kʰ oː . kʰ eː n
โคโลราโด	kʰ oː . l oː . r aː . d oː 2
โคไซน์	kʰ oː . s aː j
โคไพร	kʰ oː . pʰ r a j
โค่น	kʰ oː n 2
โค้ก	kʰ oː k̚ 3
โค้ง	kʰ oː ŋ 3
โค้ช	kʰ oː t̚ 3
โค้ด	kʰ oː t̚ 3
โค้ท	kʰ oː t̚ 3
โค๊ด	kʰ oː t 4
โฆษก	kʰ oː . s o k̚ 1
โฆษณา	kʰ oː t̚ 2 . s a 1 . n aː
โฆษณาชวนเชื่อ	kʰ oː t̚ 2 . s a 1 . n aː . t͡ɕʰ u a̯ n . t͡ɕʰ ɯ a̯ 2
โฆษะ	kʰ oː . s a ʔ 1
โง่	ŋ oː 2
โง่เง่า	ŋ oː 2 . ŋ a w 2
โจ	c oː
โจงกระเบน	t͡ɕ oː ŋ . k r a 1 . b eː n
โจทก์	t͡ɕ oː t̚ 1
โจทย์	t͡ɕ oː t̚ 1
โจน	t͡ɕ oː n
โจมตี	t͡ɕ oː m . t iː
โจร	t͡ɕ oː n
โจรกรรม	t͡ɕ oː . r a 3 . k a m
โจรสลัด	t͡ɕ oː n . s a 1 . l a t̚ 1
โจ้	t͡ɕ oː 2
โจ๊ก	t͡ɕ oː k̚ 3
โจ๋	t͡ɕ oː 4
โฉด	t͡ɕʰ oː t̚ 1
โฉนด	t͡ɕʰ a 1 . n oː t̚ 1
โฉม	t͡ɕʰ oː m 4
โชค	t͡ɕʰ oː k̚ 2
โชคชะตา	t͡ɕʰ oː k̚ 2 . t͡ɕʰ a 3 . t aː
โชคดี	t͡ɕʰ oː k̚ 2 . d iː
โชคลาง	t͡ɕʰ oː k̚ 2 . l aː ŋ
โชติก	c oː . t i k 1
โชย	t͡ɕʰ oː j
โชว์	t͡ɕʰ oː
โชอิเล็ค	c oː . ʔ i 1 . l e k 3
โชเฟอร์	t͡ɕʰ oː . f ɤː 2
โซ	s oː
โซดา	s oː . d aː
โซดาไฟ	s oː . d aː . f a j
โซน	s oː n
โซนาร์	s oː . n aː 2
โซฟา	s oː . f aː
โซมาเลีย	s oː . m aː . l i a̯
โซล	s oː l
โซเดียม	s oː . d i a̯ m 2
โซเวียต	s oː . w i a̯ t̚ 2
โซ่	s oː 2
โด	d oː
โดด	d oː t̚ 1
โดน	d oː n
โดนัท	d oː . n a t̚ 3
โดนใจ	d oː n . t͡ɕ a j
